density,dual2,n,instance_id,dsrse_ratio,lp_orig,cdsrse_weight,cdsrse_ratio,dist_type,n_base,dual1,opt_mc,length,sdp_orig,lp_cons,m_base,p_star,m,dsrse_weight,weight_mode,alpha_pes,alpha_over_opt,lp_cons_over_opt,lp_orig_over_opt,sdp_orig_over_opt,dual1_over_opt,dual2_over_opt,cdsrse_w_over_opt,cdsrse_r_over_opt,dsrse_w_over_opt,dsrse_r_over_opt,alpha_gap,lp_cons_gap,lp_orig_gap,sdp_orig_gap,dual1_gap,dual2_gap,cdsrse_w_gap,cdsrse_r_gap,dsrse_w_gap,dsrse_r_gap,mu_pes_bound,alpha_pes_over_pstar,alpha_pes_over_pstar_over_opt,mu_pes_bound_over_opt,alpha_pes_over_pstar_gap,mu_pes_bound_gap,mu_pes_bound_1
sparse,1.565495457158493,8,23,1.023132295421324,1.1185834051527717,0.9864051816496162,0.9866586958074874,uniform,16,2.1356875865092633,1.0314101227394263,long,NaN,0.9923416381797693,24,0.024,50,1.0248735615864542,uniform01,0.9746167733085958,0.9449362109419797,0.9621212903593663,1.0845185445551115,NaN,2.070648270192341,1.517820528075229,0.956365620137335,0.9566114138834715,0.9936625004846655,0.9919742620945813,0.05506378905802034,0.03787870964063367,0.08451854455511154,NaN,1.0706482701923412,0.517820528075229,0.04363437986266505,0.043388586116528516,0.006337499515334466,0.008025737905418717,NaN,40.60903222119149,39.37234212258249,3.1869898504385668,38.37234212258249,2.1869898504385668,3.287093592810148
dense,2.8747877221200406,16,24,1.5597695861121286,2.473237282848471,1.7029389183829402,1.0521048786701799,uniform,16,3.260402828687231,2.178975349992028,short,NaN,1.9606922865955632,24,0.065,24,1.8802289597568789,uniform01,1.666453281786636,0.7647875786170472,0.8998230689496953,1.1350460127314057,NaN,1.4963009235965699,1.319330079677385,0.7815319794182942,0.4828438645136711,0.8628959293934912,0.7158270909846847,0.23521242138295284,0.10017693105030467,0.1350460127314057,NaN,0.49630092359656985,0.319330079677385,0.21846802058170578,0.5171561354863289,0.13710407060650875,0.28417290901531533,NaN,25.637742796717475,11.765962747954571,3.3932731285121234,10.765962747954571,2.3932731285121234,7.393858502818248
sparse,2.7909979184246683,8,24,1.5037731120135724,2.1875044757413544,1.4725651725502273,0.9909478203731703,uniform,16,2.9835584185360786,1.9574061301879164,short,NaN,1.72040129747385,24,0.06,24,1.6926750712870853,uniform01,0.9934337336303387,0.5075256066225594,0.8789189279327979,1.1175526846497348,NaN,1.5242408678109376,1.4258655244717788,0.7523043633304944,0.5062556028053496,0.864754148452873,0.7682478811227622,0.4924743933774406,0.12108107206720209,0.11755268464973478,NaN,0.5242408678109376,0.42586552447177883,0.24769563666950556,0.49374439719465035,0.13524585154712698,0.2317521188772378,NaN,16.557228893838978,8.458760110375989,0.7867802283392733,7.458760110375989,0.2132197716607267,1.5400484420619422
dense,2.3219842473334658,16,24,0.9859037050370232,1.9954887444585097,1.2127013763496999,0.6269089102737011,uniform,16,3.1751092247529757,1.6119046308707237,long,NaN,1.2834888928981858,24,0.033,44,1.3356401395217992,uniform01,1.0568716355817727,0.655666356024344,0.796256098727669,1.237969484199931,NaN,1.9697872714949862,1.440522102153878,0.7523406491453648,0.3889243186397793,0.8286099028081512,0.6116389804677554,0.344333643975656,0.203743901272331,0.23796948419993091,NaN,0.9697872714949862,0.4405221021538781,0.2476593508546352,0.6110756813602207,0.17139009719184883,0.38836101953224456,NaN,32.02641319944765,19.868677455283148,3.5243630108586728,18.868677455283148,2.5243630108586728,5.6809370580725815
sparse,2.194694993424833,8,24,0.9256851750493298,1.5947759528664671,1.1583418832279946,0.5830730288163389,uniform,16,2.7199359302012467,1.3965852415793318,long,NaN,1.1880674054428915,24,0.037,44,1.2615619995276137,uniform01,0.9934337336303387,0.711330539700471,0.8506945155022279,1.1419109305945485,NaN,1.947561702088016,1.5714722797320677,0.8294100844987312,0.41749906232502454,0.9033190112341251,0.6628203903991685,0.288669460299529,0.14930548449777215,0.1419109305945485,NaN,0.947561702088016,0.5714722797320677,0.17058991550126879,0.5825009376749755,0.09668098876587494,0.3371796096008315,NaN,26.849560368387532,19.22514972163435,1.4918659563171859,18.22514972163435,0.4918659563171859,2.083517977007218
dense,4.386237447527622,16,25,3.5022192436983755,3.77397640618046,3.144908015371611,3.149675065907323,uniform,16,4.616207391417368,3.613242872927434,short,NaN,3.5127725581479226,24,0.087,24,3.4766983192352665,uniform01,3.002194439958748,0.8308864212956664,0.9721938661991711,1.0444845638407918,NaN,1.27758015548989,1.2139337436716262,0.8703837870781214,0.871703114536408,0.9622099707951435,0.9692731340976513,0.16911357870433363,0.02780613380082886,0.0444845638407918,NaN,0.27758015548989,0.2139337436716262,0.12961621292187864,0.12829688546359197,0.03779002920485652,0.030726865902348743,NaN,34.50798206849136,9.550418635582373,2.7405433210794277,8.550418635582373,1.7405433210794277,9.902248622839123
sparse,2.7513683778340035,8,25,1.6250732048824765,1.9267626061475975,1.8544399676240892,1.1709057587317324,uniform,16,2.8385003952169456,1.9089108678263524,short,NaN,1.8578354590334485,24,0.162,24,1.910261038471109,uniform01,1.656652593028779,0.8678522506999942,0.9732436911257869,1.0093517924917954,NaN,1.486973772876626,1.4413288876954975,0.9714649326375892,0.6133894350263849,1.000707298945966,0.8513091062931202,0.13214774930000583,0.026756308874213097,0.009351792491795408,NaN,0.4869737728766259,0.4413288876954975,0.02853506736241085,0.3866105649736151,0.0007072989459659951,0.14869089370687982,NaN,10.226250574251722,5.357112658641939,1.999946384728036,4.357112658641939,0.9999463847280361,3.8177193888773715
dense,3.797853108531479,16,25,2.6659744052312324,3.036273241068916,1.716065606121865,1.9515206833956504,uniform,16,4.376296315428451,2.8304413794755767,long,NaN,2.430552564063793,24,0.04,44,2.6364180062425535,uniform01,1.9515206833956538,0.6894757466262138,0.8587185665417756,1.0727207647139032,NaN,1.546153312752688,1.3417882935399792,0.6062890468481694,0.6894757466262126,0.9314511953365479,0.9418935239440229,0.3105242533737862,0.14128143345822441,0.07272076471390321,NaN,0.5461533127526881,0.3417882935399792,0.3937109531518306,0.3105242533737874,0.06854880466345215,0.058106476055977074,NaN,48.788017084891344,17.236893665655344,2.990977660699541,16.236893665655344,1.9909776606995409,8.465786935931042
sparse,2.37872142021172,8,25,1.0306673100375938,1.6757084365023303,1.250898518072492,0.887750578181085,uniform,16,2.662608638473494,1.6461150951472787,long,NaN,1.6394764247612017,24,0.085,44,1.6537791376475321,uniform01,1.5766598336880138,0.9578065582023894,0.9959670679130228,1.0179776866406804,NaN,1.6175106141258424,1.4450517021708587,0.7599095116496539,0.5393004297197442,1.0046558363524196,0.6261210489327173,0.04219344179761064,0.004032932086977192,0.017977686640680446,NaN,0.6175106141258424,0.44505170217085865,0.24009048835034608,0.46069957028025577,0.004655836352419618,0.37387895106728275,NaN,18.548939219858983,11.268312449439874,1.9737468389212192,10.268312449439874,0.9737468389212192,3.249014465547443
dense,3.9329508676501,16,26,2.41481970248034,3.009002694157917,1.918524540246505,1.665152719354494,uniform,16,4.175347523860146,2.7149430585406193,short,NaN,2.40761348771166,24,0.053,24,2.521134842320159,uniform01,1.957712444481339,0.7210878468787042,0.8868007305485957,1.1083115296625652,NaN,1.5379134787838045,1.4486310699143004,0.7066536936055601,0.613328782022255,0.9286142611312669,0.8894550089674417,0.2789121531212958,0.11319926945140435,0.10831152966256519,NaN,0.5379134787838045,0.44863106991430035,0.2933463063944399,0.38667121797774495,0.07138573886873312,0.11054499103255833,NaN,36.9379706505913,13.605431073183098,2.6412419238598432,12.605431073183098,1.6412419238598432,7.170821427109752
sparse,2.5989661298769065,8,26,1.8639108921581038,2.018995127514371,1.8119758325870694,1.8120681027271164,uniform,16,2.767686814487673,1.86025471079658,short,NaN,1.811860494912013,24,0.067,24,1.7566385277088103,uniform01,1.8061397462290947,0.9709099166617282,0.9739851668679048,1.0853326245037793,NaN,1.4877999224646616,1.397102297224665,0.9740471678801249,0.9740967686899019,0.9443000023134466,1.0019654197569312,0.02909008333827179,0.026014833132095183,0.08533262450377932,NaN,0.48779992246466164,0.39710229722466495,0.02595283211987509,0.025903231310098085,0.055699997686553426,0.001965419756931208,NaN,26.957309645210366,14.491192785995942,3.0388704150664836,13.491192785995942,2.0388704150664836,5.653073005127784
dense,3.4104263554663286,16,26,1.8627524292835813,2.39908923045059,1.837525861803686,1.2275742454763467,uniform,16,3.9170700474175137,2.121762297797635,long,NaN,1.8988898290161131,24,0.029,50,1.9532681347591858,uniform01,1.4221589873079565,0.6702725318402261,0.8949587948598856,1.1307059386156582,NaN,1.8461399052492298,1.6073555265857595,0.8660375687281355,0.5785635114501538,0.9205876345275132,0.8779270096452827,0.32972746815977394,0.10504120514011439,0.13070593861565816,NaN,0.8461399052492298,0.6073555265857595,0.13396243127186447,0.42143648854984617,0.07941236547248676,0.1220729903547173,NaN,49.039965079584704,23.112845925525036,2.4990390952188055,22.112845925525036,1.4990390952188055,5.302366932957575
sparse,2.363826201464528,8,26,1.4152330021596762,1.5470250366847287,1.3558338554584288,1.2275742454763467,uniform,16,2.781238278132959,1.4922125854346975,long,NaN,1.3558338554584288,24,0.021,50,1.3558338554584288,uniform01,1.3558338554584288,0.9086063666079186,0.9086063666079186,1.0367323341091268,NaN,1.8638351567868292,1.584108205853203,0.9086063666079186,0.8226537273968516,0.9086063666079186,0.9484124554192818,0.0913936333920814,0.0913936333920814,0.036732334109126796,NaN,0.8638351567868292,0.584108205853203,0.0913936333920814,0.1773462726031484,0.0913936333920814,0.051587544580718236,NaN,64.56351692659184,43.26696983847231,2.332171716401228,42.26696983847231,1.332171716401228,3.4800959866087524
dense,4.0913738185141995,16,27,2.555084915400388,3.030146074882121,2.0198356689850754,2.019835668985079,uniform,16,4.395149645713165,2.7713848933553336,short,NaN,2.4324454101183215,24,0.094,24,2.692089347873933,uniform01,2.019835668985074,0.728818170954106,0.8777003208577586,1.0933689081394622,NaN,1.5859037321921492,1.4762921701434069,0.7288181709541064,0.7288181709541076,0.9713877543059719,0.921952386161321,0.27118182904589405,0.12229967914224138,0.09336890813946219,NaN,0.5859037321921492,0.47629217014340686,0.2711818290458936,0.2711818290458924,0.028612245694028093,0.07804761383867898,NaN,21.487613499841213,7.753384797384105,1.6916992287073127,6.753384797384105,0.6916992287073127,4.688349686540316
sparse,3.4128471683241584,8,27,2.098264121427929,2.2279091242788764,1.7033153096377383,1.7885404015999322,uniform,16,3.8320829752776913,2.1294408265598967,short,NaN,1.9800756822729533,24,0.109,24,2.1030800085481554,uniform01,1.7033153096377411,0.7998885380578714,0.929857105008998,1.0462413871711358,NaN,1.7995724170783398,1.6026964101358006,0.7998885380578701,0.8399108250823349,0.9876207792755025,0.9853592056923537,0.2001114619421286,0.07014289499100201,0.046241387171135795,NaN,0.7995724170783398,0.6026964101358006,0.20011146194212992,0.16008917491766506,0.012379220724497486,0.01464079430764631,NaN,15.626745959979276,7.33842695465937,0.8537767416223088,6.33842695465937,0.14622325837769123,1.8180670503778247
dense,3.5332935597916304,16,27,2.0181339564623793,2.4192759445125347,1.7313482573726948,1.3640027097499339,uniform,16,3.9016396839347816,2.1948124134029587,long,NaN,1.991550051858333,24,0.059,37,2.0884716754197625,uniform01,1.7313482573726922,0.7888365524087382,0.9073896428216949,1.1022700298844925,NaN,1.777664305208418,1.6098385165925941,0.7888365524087394,0.6214666462702881,0.9515490538809558,0.9195017962074274,0.21116344759126182,0.09261035717830512,0.10227002988449252,NaN,0.777664305208418,0.6098385165925941,0.2111634475912606,0.37853335372971186,0.048450946119044214,0.08049820379257255,NaN,29.344885718181224,13.370111057775224,1.1522307347540708,12.370111057775224,0.15223073475407078,2.5289303197426465
sparse,2.996245141247379,8,27,1.7831718754260124,1.8206895963695855,1.6786962542946053,1.6786962542946053,uniform,16,3.3854097768111684,1.8112545319631086,long,NaN,1.6786962542946002,24,0.05,37,1.7896387179890592,uniform01,1.6786962542946002,0.9268141084926167,0.9268141084926167,1.0052091322561114,NaN,1.8690966493494034,1.654237484777985,0.9268141084926196,0.9268141084926196,0.9880658330496369,0.9844954665169786,0.0731858915073833,0.0731858915073833,0.005209132256111415,NaN,0.8690966493494034,0.654237484777985,0.07318589150738042,0.07318589150738042,0.01193416695036309,0.015504533483021388,NaN,33.573925085892,18.53628216985233,1.1068244086453929,17.53628216985233,0.10682440864539289,2.0047407262463555
dense,3.8380270106841357,16,28,1.8812897402406792,2.0980602272946003,1.7849962731311342,1.7132123863685749,uniform,16,4.525326868741065,1.990664322192519,short,NaN,1.784996273131136,24,0.058,24,1.9357177785342907,uniform01,1.784996273131136,0.896683711679295,0.896683711679295,1.053949781439693,NaN,2.273274714521867,1.9280131601780706,0.8966837116792941,0.8606234447813087,0.9723978859490935,0.9450562404055272,0.10331628832070505,0.10331628832070505,0.05394978143969298,NaN,1.2732747145218668,0.9280131601780706,0.10331628832070594,0.1393765552186913,0.027602114050906512,0.05494375959447284,NaN,30.77579781260579,15.460063994470602,2.805554517191192,14.460063994470602,1.805554517191192,5.584917281338564
sparse,2.3732953040833293,8,28,1.3449081212268503,1.4523301743421149,1.2869483457828148,1.2869483457828148,uniform,16,2.809769986412908,1.4219448879728074,short,NaN,1.286948345782817,24,0.066,24,1.3125817901262637,uniform01,1.286948345782817,0.9050620433099571,0.9050620433099571,1.0213688214123589,NaN,1.976004843913923,1.6690487262602791,0.9050620433099555,0.9050620433099555,0.9230890741465677,0.9458229588238231,0.0949379566900429,0.0949379566900429,0.02136882141235885,NaN,0.9760048439139231,0.6690487262602791,0.09493795669004446,0.09493795669004446,0.07691092585343229,0.05417704117617694,NaN,19.49921736034571,13.713061262272076,2.2365397242430225,12.713061262272076,1.2365397242430225,3.1802362276354783
dense,3.8289261493665543,16,28,1.7173691611269721,1.8265640207151075,1.7849962731311342,1.7132123863685749,uniform,16,5.2440160759798236,1.8113146972654364,long,NaN,1.784996273131136,24,0.025,48,1.7879583797158698,uniform01,1.784996273131136,0.985469988084327,0.985469988084327,1.008418925475895,NaN,2.895143557271841,2.1138933809498317,0.9854699880843261,0.9458391680667265,0.9871053232302328,0.9481340618058833,0.014530011915673047,0.014530011915673047,0.008418925475895067,NaN,1.8951435572718411,1.1138933809498317,0.014530011915673935,0.05416083193327348,0.012894676769767188,0.05186593819411667,NaN,71.39985092524543,39.418799523373075,2.7782704929091304,38.418799523373075,1.7782704929091304,5.032322176785196
sparse,2.475714525227202,8,28,1.3008656626418256,1.334458817369758,1.2869483457828148,1.2869483457828148,uniform,16,3.2193713326357605,1.3196562735048354,long,NaN,1.286948345782817,24,0.029,48,1.3163648808652584,uniform01,1.286948345782817,0.9752148128427789,0.9752148128427789,1.011216969268527,NaN,2.4395529330418206,1.876029823017494,0.9752148128427772,0.9752148128427772,0.9975058712593124,0.9857609809158074,0.02478518715722111,0.02478518715722111,0.01121696926852711,NaN,1.4395529330418206,0.8760298230174941,0.024785187157222777,0.024785187157222777,0.002494128740687551,0.014239019084192561,NaN,44.377529164924724,33.62809699457858,2.9088053532438805,32.62809699457858,1.9088053532438805,3.8386232328127354
dense,3.48580700814531,16,29,2.3703362401594106,2.875762144310105,1.99182629495135,1.9767156235568566,uniform,16,3.8130653123115055,2.634083319729612,short,NaN,2.308026809567805,24,0.041,24,2.5669125937161876,uniform01,2.048897970085196,0.777840987313763,0.8762163262947671,1.0917506377912531,NaN,1.4475872056708197,1.3233472844371252,0.7561743700483288,0.7504377742158004,0.9744993920616302,0.8998713982983366,0.22215901268623695,0.12378367370523291,0.09175063779125314,NaN,0.44758720567081967,0.32334728443712524,0.24382562995167123,0.24956222578419962,0.025500607938369835,0.10012860170166338,NaN,49.97312122159014,18.971731397896658,1.226132876459232,17.971731397896658,0.22613287645923208,3.229736157653352
sparse,2.0968171885068174,8,29,1.1184799083810872,1.6173043779722485,1.490220258878682,1.0707620108205056,uniform,16,2.1685873568570275,1.6179824068730562,short,NaN,1.4902202588786857,24,0.081,24,1.6158137095680047,uniform01,1.4902202588786857,0.9210361327467793,0.9210361327467793,0.9995809417346397,NaN,1.3403034221169816,1.2959456045997229,0.921036132746777,0.6617884139357737,0.9986596286239956,0.6912806366928815,0.07896386725322069,0.07896386725322069,0.00041905826536026147,NaN,0.3403034221169816,0.29594560459972286,0.07896386725322302,0.3382115860642263,0.0013403713760044011,0.30871936330711847,NaN,18.397780973810935,11.370816453663943,1.097260799232898,10.370816453663943,0.09726079923289799,1.7753486689102975
dense,3.1619915600833957,16,29,2.0155116667374378,2.1593849555661238,1.9767156235568566,1.9767156235568566,uniform,16,4.119297532073028,2.0637473106225546,long,NaN,1.9767156235568575,24,0.03,57,2.0219943328590797,uniform01,1.9767156235568575,0.9578283219957568,0.9578283219957568,1.0463417417681427,NaN,1.9960280557944816,1.5321602328967021,0.9578283219957564,0.9578283219957564,0.9797683672082511,0.9766271560297922,0.04217167800424315,0.04217167800424315,0.04634174176814265,NaN,0.9960280557944816,0.5321602328967021,0.042171678004243596,0.042171678004243596,0.020231632791748888,0.02337284397020778,NaN,65.89052078522859,31.927610733191898,1.7283394154477174,30.927610733191898,0.7283394154477174,3.566855820473185
sparse,1.820329475483399,8,29,1.070934464289229,1.4013300207072878,1.0784229955875626,1.0707620108205056,uniform,16,1.9945194752851645,1.3547469791740117,long,NaN,1.1930755118073106,24,0.05,57,1.3607072918421295,uniform01,1.078422995587565,0.7960327737693712,0.88066297998666,1.03438504920061,NaN,1.4722450065924648,1.3436674917653277,0.7960327737693694,0.7903778545225829,1.004399576274938,0.790505150225304,0.2039672262306288,0.11933702001334001,0.03438504920060992,NaN,0.4722450065924648,0.34366749176532774,0.20396722623063057,0.2096221454774171,0.004399576274938033,0.209494849774696,NaN,21.5684599117513,15.920655475387424,1.299870486959171,14.920655475387424,0.29987048695917107,1.7609956155253885
